doc_id,film,text,response_llama3.1
1745,Before the Flood,I don't understand how there are people on the planet that are still oblivious to this. We are completely fucked and the people that have enough power to do something? They're standing still.,"{
  ""categories"": [""dominant-hegemonic""]
}"
1746,Before the Flood,"Watching Elon Musk act like he really cares about the world was hard to stomach. This is obviously an outdated documentary and it's hard to take many of these people seriously. However, it's very well-made and walks you through climate change in a very consumable format. I learned quite a few new facts and do think the content is important.","{
  ""categories"": [""negotiated""]
}"
1747,Before the Flood,I am informed and angry after watching this,"{
  ""categories"": [""dominant-hegemonic""]
}"
1748,Before the Flood,That Indian lady lowkey ate him up.,"{
  ""categories"": [""unclear/irrelevant""]
}"
1749,Before the Flood,best climate documentary ive seen yet,"{
  ""categories"": [""dominant-hegemonic""]
}"
1750,Before the Flood,An important message filled with both hope and dread. Too bad that not enough has happened since.,"{
  ""categories"": [""dominant-hegemonic""]
}"
1751,Before the Flood,tbh i initially watched for the score but this was really well-made and informative leo i can look past your obsession with younger women but maybe not your usage of private jets to film a documentary on climate change lol,"{
  ""categories"": [""negotiated""]
}"
1752,Before the Flood,Very informative and strongly sent the message abt how serious climate change is A lil under half of congress are getting money from passing oil laws and don’t care abt the climate Didn’t know DiCaprio was so into climate change- very cool,"{
  ""categories"": [""dominant-hegemonic""]
}"
1753,Before the Flood,It made me think. would definitely recommend.,"{
  ""categories"": [""dominant-hegemonic""]
}"
1754,Before the Flood,i watched this 4 times this week with my students,"{
  ""categories"": [""dominant-hegemonic""]
}"
1755,Before the Flood,it is up to us,"{
  ""categories"": [""dominant-hegemonic""]
}"
1756,Before the Flood,"yes, yes. we're going to die.","{
  ""categories"": [""dominant-hegemonic""]
}"
1757,Before the Flood,God please take us all we’re all ready and take leonardo dicaprio first,"{
  ""categories"": [""oppositional""]
}"
1758,Before the Flood,this was before elon musk before he got new personality,"{
  ""categories"": [""dominant-hegemonic""]
}"
1759,Before the Flood,"Watched for a class, it’s exactly what you would expect","{
  ""categories"": [""unclear/irrelevant""]
}"
1760,Before the Flood,what the hell is this ugly ahh goofy stupid movie of some billionaires thinking they do smth,"{
  ""categories"": [""oppositional""]
}"
1761,Before the Flood,"WAKE UPPPP!!!! ALL AROUND US THE WORLD IS GETTING WEAKER, MAKE A CHANGE EVEN THOUGH ITS MINOR IT CAN MAKE A BIG CHANGE!!","{
  ""categories"": [""dominant-hegemonic""]
}"
1762,Before the Flood,"if you watch me log this five times in a row, i’m not going crazy (yet) i’m using it for my assignment 😛","{
  ""categories"": [""unclear/irrelevant""]
}"
1763,Before the Flood,"I thought leonardo dicaprio was just another regular hollywood actor, we need more influential people like him speaking out on environmental issues","{
  ""categories"": [""dominant-hegemonic""]
}"
1764,Before the Flood,i was forced to watch this,"{
  ""categories"": [""unclear/irrelevant""]
}"
1765,Before the Flood,I had no idea Leo was such an environmental activist Very informative and effective documentary that is empowered by the amazing score from Trent and Atticus. Also has a bunch of crazy cameos including one from Elon Musk back when people still thought he was a good guy.,"{
  ""categories"": [""dominant-hegemonic""]
}"
1766,Before the Flood,315/365 this is nothing for you if you want to have a good time while watching.. it makes me so mad that people are so stupid and dont change out of comfort and fuck elon musk,"{
  ""categories"": [""oppositional""]
}"
1767,Before the Flood,Could've been more radical,"{
  ""categories"": [""oppositional""]
}"
1768,Before the Flood,I remember watching this when it came out but re-watching it 10 years later hurts even more. Nothing has changed. We really are the most horrible species that ever walked this earth.,"{
  ""categories"": [""oppositional""]
}"
1769,Before the Flood,Snooze fest. Message was good though,"{
  ""categories"": [""dominant-hegemonic""]
}"
1770,Before the Flood,"""you are the last best hope of earth."" after rereading and rewatching Leonardo's speech at the 2016 united nations meeting, i felt compelled to visit this documentary once again. i thoroughly enjoyed all of the points explored in this doco and still keeps me engaged even though i have previously viewed it. I would be very intrigued to see the views of some of the politicians mentioned in this video, who completely disagree and turn a blind eye to climate change.","{
  ""categories"": [""dominant-hegemonic""]
}"
1771,Before the Flood,leonardo dicaprio being a climate activist was not on my bingo card. very informative documentary though,"{
  ""categories"": [""dominant-hegemonic""]
}"
1772,Before the Flood,The movie that made me vegetarian for 4 years,"{
  ""categories"": [""dominant-hegemonic""]
}"
1773,Before the Flood,Profoundly sad how nothing has been done to stop this from happening and becoming a major problem.,"{
  ""categories"": [""dominant-hegemonic""]
}"
1774,Before the Flood,"Somehow Leonardo DiCaprio, while being surrounded by climate scientists, seemed like the biggest nerd bringing up Lord of the Rings. Important stuff.","{
  ""categories"": [""dominant-hegemonic""]
}"
1775,Before the Flood,i hate you climate change deniers with all my heart,"{
  ""categories"": [""oppositional""]
}"
1776,Before the Flood,the best part of this was leo comparing the sand oil fields to mordor,"{
  ""categories"": [""oppositional""]
}"
1777,Before the Flood,I had to watch this for class and I was surprised by how interesting it is. I would recommend this to anyone!,"{
  ""categories"": [""dominant-hegemonic""]
}"
1778,Before the Flood,hello ap environmental science assignment,"{
  ""categories"": [""unclear/irrelevant""]
}"
1779,Before the Flood,"Wait this directed by the guy that isn’t Indian in Short circuit 1&2. Applaud the message, great soundtrack, but far too many problematic people in this, it’s already aged terribly.","{
  ""categories"": [""dominant-hegemonic""]
}"
1780,Before the Flood,"Saw this film when it came out and got so emotional. I have watched it every year since then. Tonight I watched this with Joseph here in Bali which experienced a lot of devastating floods the past couple of weeks ago. Such an important film that everyone must see, and crucially, apply the lessons everyday.","{
  ""categories"": [""dominant-hegemonic""]
}"
1781,Before the Flood,"A well-intentioned environmental documentary with strong visuals and a clear message about climate change. Leonardo DiCaprio’s narration and the interviews with world leaders add weight, though at times the film feels more like a call to action than a fully immersive documentary experience.","{
  ""categories"": [""dominant-hegemonic""]
}"
1782,Before the Flood,"I was forced to watch this in my Environmental science class. Therefore, I think it's mid. ""Who better to educate world leaders about Climate Change and a crisis that doesn't exist but an actor from Hollywood with zero years of scientific training!""","{
  ""categories"": [""oppositional""]
}"
1783,Before the Flood,Utterly depressing artifact with That Song,"{
  ""categories"": [""oppositional""]
}"
1784,Before the Flood,watching hits harder after finding out that US withdrawal from the Paris Climate Agreement we are so cooked,"{
  ""categories"": [""dominant-hegemonic""]
}"
1785,Before the Flood,"after crushing against an iceberg in titanic, leonardo tries to save them. And also politics are so messed up bc if you deny climate changing after this, you good?","{
  ""categories"": [""oppositional""]
}"
1786,Before the Flood,"Always good to create awareness, but when it comes to the climate crisis I like it more critical and radical.","{
  ""categories"": [""negotiated""]
}"
